Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,HomeTeamRatingLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,AwayTeamRatingLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,HomeTeamWin%H2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,AwayTeamWin%H2HLast10
2016-09-26,Burnley,Watford,2,0,H,4,3,0,0,17,10,23,60,2,10.5,20,23,33,77,2,12.299999999999999,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-09-30,Everton,Crystal Palace,1,1,D,3,2,0,0,28,26,25,107,3,17.700000000000003,21,24,29,81,0,14.6,12,13,8,39,2,37.5,9,8,13,35,0,25.0
2016-10-01,Hull,Chelsea,0,2,A,3,9,0,0,22,19,29,73,4,10.500000000000004,31,37,28,103,3,15.3,2,4,15,27,1,0.0,20,15,4,56,0,75.0
2016-10-01,Sunderland,West Brom,1,1,D,2,7,0,0,21,25,27,77,1,9.700000000000001,22,18,23,51,0,11.7,7,9,18,46,0,10.0,19,18,9,43,0,50.0
2016-10-01,Swansea,Liverpool,1,2,A,3,6,0,0,25,24,30,71,0,12.600000000000001,39,49,25,134,2,21.500000000000004,9,10,18,51,0,20.0,18,18,10,87,1,50.0
2016-10-01,Watford,Bournemouth,2,2,D,7,2,0,0,19,23,35,77,2,11.4,21,20,37,61,1,11.4,2,1,1,3,0,0.0,2,1,1,9,0,0.0
2016-10-01,West Ham,Middlesbrough,1,1,D,2,3,0,0,26,34,39,90,1,11.600000000000001,15,16,31,101,1,7.500000000000002,19,13,9,63,1,60.0,10,9,13,64,1,30.0
2016-10-02,Burnley,Arsenal,0,1,A,1,3,0,0,19,10,21,59,2,12.3,39,43,21,109,1,22.8,1,2,8,14,0,0.0,10,8,2,38,0,75.0
2016-10-02,Leicester,Southampton,0,0,D,1,5,0,0,38,32,21,91,3,19.000000000000007,37,34,23,91,3,20.500000000000007,13,10,13,46,0,30.0,13,13,10,61,0,30.0
2016-10-02,Man United,Stoke,1,1,D,9,6,0,0,38,30,21,90,1,21.40000000000001,20,21,42,62,0,7.900000000000002,20,19,11,52,0,60.0,8,11,19,41,0,20.0
2016-10-02,Tottenham,Man City,2,0,H,7,6,0,0,39,35,19,127,0,21.000000000000004,37,43,23,104,1,24.7,9,15,29,57,2,30.0,21,29,15,82,0,70.0
2016-10-15,Arsenal,Swansea,3,2,H,6,6,1,0,39,42,21,107,1,24.200000000000003,24,24,31,71,0,11.000000000000002,13,14,13,66,0,40.0,16,13,14,40,0,50.0
2016-10-15,Bournemouth,Hull,6,1,H,10,4,0,0,22,22,37,59,1,11.5,19,17,31,72,4,9.500000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-10-15,Chelsea,Leicester,3,0,H,6,0,0,0,33,38,27,107,3,16.700000000000003,36,29,20,85,3,17.300000000000004,19,19,11,65,1,60.0,10,11,19,41,2,30.0
2016-10-15,Crystal Palace,West Ham,0,1,A,3,4,0,1,21,24,29,81,0,14.600000000000003,27,35,39,90,1,11.200000000000003,10,9,9,23,2,50.0,7,9,9,29,1,33.33333333333333
2016-10-15,Man City,Everton,1,1,D,8,2,0,0,37,42,22,106,1,22.700000000000003,26,24,26,104,3,16.900000000000002,18,13,8,67,0,50.0,9,8,13,34,1,20.0
2016-10-15,Stoke,Sunderland,2,0,H,6,1,0,0,21,22,40,65,0,8.100000000000003,21,24,26,77,1,9.600000000000003,7,6,14,53,3,10.0,19,14,6,46,2,50.0
2016-10-15,West Brom,Tottenham,1,1,D,4,8,0,0,23,19,23,58,0,11.1,39,36,19,125,0,22.1,8,9,15,39,1,10.0,17,15,9,72,0,40.0
2016-10-16,Middlesbrough,Watford,0,1,A,3,2,0,0,16,17,31,100,1,7.700000000000002,20,25,36,84,2,11.300000000000002,3,4,3,16,0,50.0,3,3,4,9,0,50.0
2016-10-16,Southampton,Burnley,3,1,H,14,1,0,0,35,33,23,94,2,19.400000000000006,19,9,19,57,2,11.8,3,2,1,7,0,50.0,3,1,2,5,0,50.0
2016-10-17,Liverpool,Man United,0,0,D,3,1,0,0,41,49,24,135,2,22.700000000000003,38,30,21,92,1,20.700000000000006,7,10,16,57,2,20.0,22,16,10,42,1,70.0
2016-10-22,Arsenal,Middlesbrough,0,0,D,5,4,0,0,39,43,22,107,2,24.900000000000002,15,17,32,100,1,7.000000000000003,16,21,11,88,1,40.0,10,11,21,35,3,20.0
2016-10-22,Bournemouth,Tottenham,0,0,D,1,4,0,0,25,27,35,67,1,13.300000000000002,37,35,19,130,0,21.100000000000005,0,1,8,3,0,0.0,6,8,1,17,0,100.0
2016-10-22,Burnley,Everton,2,1,H,3,8,0,0,18,9,21,53,2,10.4,27,25,26,100,3,16.900000000000002,3,2,6,17,2,25.0,9,6,2,41,0,75.0
2016-10-22,Hull,Stoke,0,2,A,2,6,0,0,16,16,36,70,4,8.299999999999999,21,21,39,65,0,9.900000000000002,6,5,9,30,1,12.5,15,9,5,24,1,50.0
2016-10-22,Leicester,Crystal Palace,3,1,H,4,7,0,0,36,28,21,82,2,16.200000000000003,21,23,28,77,0,13.500000000000004,6,2,3,12,0,50.0,6,3,2,16,0,50.0
2016-10-22,Liverpool,West Brom,2,1,H,7,1,0,0,39,43,24,129,2,21.600000000000005,21,19,24,61,0,11.5,13,12,12,73,1,30.0,13,12,12,41,0,30.0
2016-10-22,Swansea,Watford,0,0,D,5,2,0,0,24,26,33,75,0,10.100000000000003,20,24,35,83,2,13.500000000000002,3,1,1,5,0,50.0,3,1,1,8,1,50.0
2016-10-22,West Ham,Sunderland,1,0,H,3,2,0,0,29,34,37,88,2,13.000000000000004,18,22,27,73,1,8.6,13,8,12,58,0,30.0,13,12,8,67,1,30.0
2016-10-23,Chelsea,Man United,4,0,H,6,5,0,0,33,36,26,108,2,18.2,39,29,19,87,1,19.600000000000005,14,13,12,60,3,30.0,11,12,13,53,2,20.0
2016-10-23,Man City,Southampton,1,1,D,3,2,0,0,38,42,21,110,1,22.000000000000004,35,35,24,103,2,20.800000000000004,20,21,13,75,1,60.0,8,13,21,53,0,20.0
2016-10-29,Crystal Palace,Liverpool,2,4,A,6,10,0,0,21,22,28,82,0,12.5,39,42,25,129,2,22.600000000000005,13,16,14,34,0,50.0,10,14,16,41,1,37.5
2016-10-29,Man United,Burnley,0,0,D,11,1,1,0,36,26,21,87,1,17.900000000000006,21,11,21,50,2,12.9,7,6,2,29,0,50.0,4,2,6,13,0,25.0
2016-10-29,Middlesbrough,Bournemouth,2,0,H,3,3,0,0,13,15,32,101,1,7.100000000000001,25,27,35,65,1,13.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-10-29,Sunderland,Arsenal,1,4,A,1,7,0,0,18,22,27,71,1,7.5000000000000036,40,41,19,107,2,24.300000000000004,3,5,17,36,0,0.0,24,17,5,74,1,70.0
2016-10-29,Tottenham,Leicester,1,1,D,5,1,0,0,35,33,18,120,0,20.200000000000006,36,30,22,83,2,16.700000000000003,17,21,18,52,0,50.0,11,18,21,63,2,30.0
2016-10-29,Watford,Hull,1,0,H,0,2,0,0,20,24,35,84,2,13.300000000000002,16,16,37,72,4,7.600000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-10-29,West Brom,Man City,0,4,A,1,8,0,0,18,17,24,57,0,9.8,39,43,19,111,1,21.000000000000007,1,6,24,37,1,0.0,28,24,6,86,1,90.0
2016-10-30,Everton,West Ham,2,0,H,6,3,0,0,24,23,27,101,3,15.300000000000002,29,34,37,88,2,14.500000000000004,21,18,12,60,2,60.0,6,12,18,32,3,10.0
2016-10-30,Southampton,Chelsea,0,2,A,1,7,0,0,36,35,23,103,2,19.900000000000006,33,38,25,110,2,19.400000000000002,9,13,19,32,1,20.0,18,19,13,56,0,50.0
2016-10-31,Stoke,Swansea,3,1,H,4,6,0,0,21,21,38,68,0,12.000000000000002,25,25,31,76,0,9.600000000000003,15,14,14,39,1,40.0,12,14,14,40,0,30.0
2016-11-05,Bournemouth,Sunderland,1,2,A,7,4,0,1,22,25,37,64,1,11.800000000000002,17,21,29,66,1,6.8000000000000025,4,3,1,10,0,50.0,1,1,3,7,1,0.0
2016-11-05,Burnley,Crystal Palace,3,2,H,7,5,0,0,22,11,19,50,2,12.600000000000001,20,22,30,83,0,11.4,1,2,3,7,0,0.0,4,3,2,7,0,50.0
2016-11-05,Chelsea,Everton,5,0,H,9,0,0,0,33,38,24,115,2,20.900000000000002,27,23,24,99,2,17.2,19,19,15,69,0,60.0,10,15,19,58,1,30.0
2016-11-05,Man City,Middlesbrough,1,1,D,7,3,0,0,39,43,19,110,1,22.200000000000006,16,17,28,98,1,9.5,14,11,16,64,1,40.0,14,16,11,61,0,40.0
2016-11-05,West Ham,Stoke,1,1,D,2,4,0,0,26,33,39,88,2,13.100000000000001,21,23,39,70,0,13.799999999999999,11,11,11,57,0,20.0,14,11,11,45,0,30.0
2016-11-06,Arsenal,Tottenham,1,1,D,2,3,0,0,43,44,18,110,2,25.000000000000007,36,34,18,123,0,19.400000000000006,15,19,14,61,1,40.0,12,14,19,54,2,30.0
2016-11-06,Hull,Southampton,2,1,H,2,7,0,0,15,15,37,69,4,6.700000000000002,36,35,23,103,2,18.300000000000008,0,1,8,11,0,0.0,12,8,1,21,0,100.0
2016-11-06,Leicester,West Brom,1,2,A,2,5,0,0,36,29,21,79,2,16.600000000000005,17,15,26,55,0,9.4,7,8,7,19,0,50.0,4,7,8,17,0,25.0
2016-11-06,Liverpool,Watford,6,1,H,17,8,0,0,39,44,26,134,1,23.70000000000001,23,25,34,81,2,15.5,9,7,3,32,0,75.0,3,3,7,16,0,25.0
2016-11-06,Swansea,Man United,1,3,A,1,3,0,0,22,24,33,80,0,8.700000000000003,34,25,21,95,2,16.700000000000006,10,10,17,53,0,30.0,19,17,10,80,0,60.0
2016-11-19,Crystal Palace,Man City,1,2,A,2,4,0,0,20,23,31,84,0,10.4,39,44,20,114,1,21.100000000000005,3,4,17,18,0,12.5,21,17,4,47,0,87.5
2016-11-19,Everton,Swansea,1,1,D,6,3,0,0,27,23,27,97,2,15.9,19,24,36,78,0,7.100000000000002,19,13,6,68,1,50.0,7,6,13,41,2,10.0
2016-11-19,Man United,Arsenal,1,1,D,5,1,0,0,37,28,21,97,1,18.300000000000008,43,43,17,108,1,24.300000000000004,21,20,12,52,0,60.0,6,12,20,64,2,10.0
2016-11-19,Southampton,Liverpool,0,0,D,0,2,0,0,35,35,24,105,1,16.300000000000004,42,48,24,142,1,24.700000000000006,13,11,13,53,1,40.0,16,13,11,60,0,50.0
2016-11-19,Stoke,Bournemouth,0,1,A,6,2,0,0,21,23,39,69,0,13.900000000000002,19,23,38,66,1,10.8,6,5,2,11,0,100.0,0,2,5,8,0,0.0
2016-11-19,Sunderland,Hull,3,0,H,4,7,1,0,19,22,29,67,2,8.7,17,17,38,66,3,9.0,13,12,9,29,4,50.0,10,9,12,45,2,37.5
2016-11-19,Tottenham,West Ham,3,2,H,6,3,0,1,36,33,17,115,0,18.700000000000006,24,31,38,85,2,12.6,14,13,13,87,2,40.0,14,13,13,61,1,40.0
2016-11-19,Watford,Leicester,2,1,H,3,2,0,0,23,26,39,85,2,14.299999999999999,33,29,23,74,2,14.100000000000003,0,1,3,8,0,0.0,6,3,1,13,0,100.0
2016-11-20,Middlesbrough,Chelsea,0,1,A,1,3,0,0,16,17,28,90,0,9.8,35,42,23,117,2,22.1,6,5,18,34,0,20.0,24,18,5,89,0,80.0
2016-11-21,West Brom,Burnley,4,0,H,6,2,0,0,17,16,27,58,0,11.0,22,13,21,53,2,14.800000000000002,4,6,2,11,0,50.0,1,2,6,7,0,0.0
2016-11-26,Burnley,Man City,1,2,A,5,5,0,0,22,13,23,52,2,13.4,42,46,20,116,1,22.3,5,7,11,18,0,25.0,5,11,7,33,0,25.0
2016-11-26,Chelsea,Tottenham,2,1,H,5,6,0,0,37,41,21,115,2,23.6,36,34,19,113,0,19.800000000000008,15,20,13,60,1,30.0,9,13,20,64,1,10.0
2016-11-26,Hull,West Brom,1,1,D,4,2,0,0,17,15,38,65,3,8.200000000000003,20,20,26,64,0,13.7,9,8,4,34,0,33.33333333333333,6,4,8,36,0,16.666666666666664
2016-11-26,Leicester,Middlesbrough,2,2,D,3,2,0,0,30,29,25,75,2,13.000000000000004,16,17,28,83,0,8.9,5,7,9,29,0,16.666666666666664,11,9,7,34,0,50.0
2016-11-26,Liverpool,Sunderland,2,0,H,7,1,0,0,42,47,23,137,1,23.800000000000004,21,24,28,67,3,11.100000000000001,19,14,7,64,0,50.0,7,7,14,32,1,10.0
2016-11-26,Swansea,Crystal Palace,5,4,H,9,4,0,0,20,23,34,77,0,7.500000000000003,20,24,32,82,0,9.4,7,5,4,24,1,16.666666666666664,7,4,5,21,0,16.666666666666664
2016-11-27,Arsenal,Bournemouth,3,1,H,3,3,0,0,41,42,18,106,1,22.700000000000003,19,21,36,64,1,12.600000000000001,6,4,0,11,0,100.0,0,0,4,7,0,0.0
2016-11-27,Man United,West Ham,1,1,D,8,2,0,0,35,28,22,99,1,17.300000000000004,23,31,39,82,3,11.5,21,20,10,69,2,60.0,6,10,20,31,0,10.0
2016-11-27,Southampton,Everton,1,0,H,7,1,0,0,33,33,23,101,0,15.700000000000003,28,24,27,102,2,15.500000000000002,9,10,13,45,0,20.0,18,13,10,42,0,50.0
2016-11-27,Watford,Stoke,0,1,A,2,1,1,0,26,27,38,84,2,16.200000000000003,21,22,38,73,0,12.700000000000003,3,3,2,7,0,50.0,3,2,3,7,0,50.0
2016-12-03,Crystal Palace,Southampton,3,0,H,4,3,0,0,19,26,35,81,0,8.4,33,31,21,103,0,16.800000000000004,5,7,15,31,1,12.5,17,15,7,34,1,62.5
2016-12-03,Man City,Chelsea,1,3,A,5,4,2,0,42,44,21,114,1,23.200000000000003,37,39,22,112,2,24.6,15,14,8,66,2,40.0,12,8,14,35,1,30.0
2016-12-03,Stoke,Burnley,2,0,H,4,4,0,0,21,21,37,68,0,14.8,21,14,25,53,2,12.600000000000001,5,4,3,15,0,25.0,5,3,4,16,0,25.0
2016-12-03,Sunderland,Leicester,2,1,H,6,5,0,0,20,24,30,61,3,9.8,28,30,27,75,2,11.800000000000002,6,4,10,35,1,12.5,15,10,4,40,0,50.0
2016-12-03,Tottenham,Swansea,5,0,H,15,0,0,0,33,32,21,111,0,18.100000000000005,20,27,38,85,0,9.200000000000003,26,20,10,86,0,80.0,2,10,20,40,0,0.0
2016-12-03,West Brom,Watford,3,1,H,3,5,0,1,20,21,27,66,0,13.3,26,27,35,84,3,15.000000000000002,1,0,1,4,0,0.0,4,1,0,9,0,50.0
2016-12-03,West Ham,Arsenal,1,5,A,3,10,0,0,23,30,38,78,2,11.200000000000001,41,41,19,97,1,24.000000000000007,4,10,26,40,0,10.0,25,26,10,101,0,80.0
2016-12-04,Bournemouth,Liverpool,4,3,H,8,3,0,0,19,22,36,67,1,11.900000000000002,42,45,22,138,1,24.500000000000004,0,1,3,7,0,0.0,6,3,1,8,0,100.0
2016-12-04,Everton,Man United,1,1,D,6,2,0,0,27,23,27,96,2,14.200000000000001,33,28,23,105,1,16.600000000000005,13,12,13,62,0,40.0,16,13,12,55,0,50.0
2016-12-05,Middlesbrough,Hull,1,0,H,4,2,0,0,17,18,26,81,0,9.200000000000001,18,15,36,68,2,8.300000000000002,3,4,3,16,1,50.0,3,3,4,13,0,50.0
2016-12-10,Arsenal,Stoke,3,1,H,6,5,0,0,43,43,17,101,1,24.600000000000005,23,21,35,67,0,16.6,18,15,7,67,1,50.0,9,7,15,35,0,20.0
2016-12-10,Burnley,Bournemouth,3,2,H,7,4,0,0,21,14,26,53,2,11.200000000000003,22,26,35,73,1,13.700000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-12-10,Hull,Crystal Palace,3,3,D,6,6,0,0,18,15,35,66,2,7.500000000000002,19,28,35,79,0,10.4,6,4,2,15,1,50.0,6,2,4,10,1,50.0
2016-12-10,Leicester,Man City,4,2,H,6,4,0,0,25,30,29,76,2,11.000000000000002,39,43,23,115,3,21.100000000000005,11,9,7,33,0,37.5,11,7,9,37,0,37.5
2016-12-10,Swansea,Sunderland,3,0,H,5,2,0,0,19,25,41,82,0,8.500000000000002,23,26,29,66,3,12.0,12,13,11,60,3,20.0,12,11,13,31,0,20.0
2016-12-10,Watford,Everton,3,2,H,6,4,0,0,25,27,37,84,4,13.600000000000001,27,24,28,97,1,13.700000000000003,2,4,8,21,0,0.0,8,8,4,19,0,50.0
2016-12-11,Chelsea,West Brom,1,0,H,2,1,0,0,40,42,22,114,2,25.900000000000002,23,23,26,67,0,15.700000000000001,15,14,14,78,2,40.0,12,14,14,47,1,30.0
2016-12-11,Liverpool,West Ham,2,2,D,3,3,0,0,39,46,25,135,1,22.600000000000005,22,28,40,74,2,10.200000000000001,16,16,15,71,1,50.0,13,15,16,48,2,40.0
2016-12-11,Man United,Tottenham,1,0,H,5,4,0,0,34,29,21,106,1,15.800000000000002,35,36,20,121,0,19.2,15,16,12,57,0,40.0,12,12,16,70,0,30.0
2016-12-11,Southampton,Middlesbrough,1,0,H,3,2,0,0,33,31,23,104,0,15.400000000000002,17,16,25,76,0,11.300000000000002,11,12,12,47,1,37.5,11,12,12,57,1,37.5
2016-12-13,Bournemouth,Leicester,1,0,H,3,4,0,0,19,26,37,74,1,13.0,25,32,31,75,2,12.000000000000002,2,1,1,2,1,0.0,2,1,1,4,0,0.0
2016-12-13,Everton,Arsenal,2,1,H,4,3,1,0,26,25,30,99,1,12.500000000000005,45,45,17,101,1,25.900000000000002,7,8,12,41,1,10.0,19,12,8,55,0,50.0
2016-12-14,Crystal Palace,Man United,1,2,A,3,6,0,0,19,31,38,79,0,10.5,34,29,21,107,1,17.300000000000008,2,3,14,20,2,0.0,20,14,3,55,0,75.0
2016-12-14,Man City,Watford,2,0,H,7,2,0,0,36,42,27,111,3,19.000000000000004,25,29,39,86,4,15.400000000000002,8,5,2,23,0,50.0,2,2,5,8,0,0.0
2016-12-14,Middlesbrough,Liverpool,0,3,A,3,4,0,0,16,16,26,64,0,10.500000000000002,37,44,27,125,1,21.300000000000008,10,9,11,30,3,20.0,16,11,9,83,0,40.0
2016-12-14,Stoke,Southampton,0,0,D,3,4,1,0,23,21,34,69,0,15.7,33,29,22,101,0,16.500000000000004,10,11,11,27,1,25.0,10,11,11,34,1,25.0
2016-12-14,Sunderland,Chelsea,0,1,A,3,6,0,0,20,23,32,65,3,10.8,43,43,19,112,1,26.900000000000006,7,13,21,49,0,20.0,22,21,13,79,1,70.0
2016-12-14,Tottenham,Hull,3,0,H,9,5,0,0,32,33,21,117,0,17.800000000000004,16,16,38,65,2,7.500000000000002,17,13,5,70,0,62.5,5,5,13,31,1,12.5
2016-12-14,West Brom,Swansea,3,1,H,4,4,0,0,23,23,26,64,0,14.299999999999999,19,27,41,81,0,10.200000000000001,10,9,17,48,0,30.0,19,17,9,50,0,60.0
2016-12-14,West Ham,Burnley,1,0,H,7,2,0,0,22,28,40,73,2,9.900000000000002,24,17,27,59,1,13.500000000000002,9,10,6,29,0,75.0,3,6,10,19,2,25.0
2016-12-17,Crystal Palace,Chelsea,0,1,A,2,6,0,0,18,31,39,80,0,9.500000000000002,43,40,18,114,1,27.900000000000006,6,6,15,31,1,25.0,18,15,6,57,1,75.0
2016-12-17,Middlesbrough,Swansea,3,0,H,4,2,0,0,16,16,27,63,0,9.600000000000001,19,28,41,84,0,9.600000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-12-17,Stoke,Leicester,2,2,D,7,8,0,1,24,21,30,70,1,15.3,24,30,30,77,1,11.5,4,3,6,13,0,25.0,7,6,3,14,0,50.0
2016-12-17,Sunderland,Watford,1,0,H,4,4,0,0,19,23,33,65,3,9.700000000000001,25,28,38,84,3,14.100000000000001,1,2,3,6,0,0.0,4,3,2,12,0,50.0
2016-12-17,West Brom,Man United,0,2,A,1,5,0,0,26,26,25,67,0,16.400000000000002,34,29,22,103,1,18.40000000000001,11,12,19,42,2,30.0,17,19,12,67,1,50.0
2016-12-17,West Ham,Hull,1,0,H,6,5,0,0,22,26,39,73,2,12.000000000000002,13,15,41,66,2,6.700000000000002,14,15,8,58,0,50.0,8,8,15,41,3,25.0
2016-12-18,Bournemouth,Southampton,1,3,A,5,8,0,0,22,26,35,72,1,14.500000000000002,33,28,21,101,0,16.1,3,2,2,6,0,50.0,3,2,2,3,1,50.0
2016-12-18,Man City,Arsenal,2,1,H,5,1,0,0,38,43,26,113,3,20.200000000000003,42,44,19,97,1,23.300000000000004,13,16,14,62,2,30.0,13,14,16,48,1,30.0
2016-12-18,Tottenham,Burnley,2,1,H,9,2,0,0,32,32,21,120,0,18.700000000000006,24,17,27,57,1,12.100000000000001,7,9,5,31,0,50.0,4,5,9,28,0,25.0
2016-12-19,Everton,Liverpool,0,1,A,1,4,0,0,29,27,27,103,1,14.000000000000004,39,45,25,125,1,22.7,6,7,20,45,2,0.0,18,20,7,77,0,40.0
2016-12-26,Arsenal,West Brom,1,0,H,11,1,0,0,41,45,21,91,1,21.400000000000006,25,25,26,65,0,15.0,25,20,7,65,1,80.0,4,7,20,32,0,10.0
2016-12-26,Burnley,Middlesbrough,1,0,H,4,2,0,0,24,18,28,57,0,11.100000000000001,19,19,25,62,0,11.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-12-26,Chelsea,Bournemouth,3,0,H,4,3,0,0,45,39,16,115,1,28.60000000000001,22,26,34,73,1,14.100000000000003,3,4,2,10,0,50.0,3,2,4,9,0,50.0
2016-12-26,Hull,Man City,0,3,A,3,6,0,0,13,14,39,70,2,5.900000000000001,38,41,27,112,3,21.400000000000006,6,9,18,39,0,12.5,15,18,9,62,1,50.0
2016-12-26,Leicester,Everton,0,2,A,2,3,0,0,22,28,32,76,2,10.500000000000002,26,25,27,99,1,12.900000000000002,12,17,16,43,0,20.0,12,16,17,47,1,20.0
2016-12-26,Man United,Sunderland,3,1,H,9,4,0,0,36,30,21,102,1,19.90000000000001,21,23,32,64,3,11.800000000000002,22,15,6,64,0,70.0,7,6,15,40,1,20.0
2016-12-26,Swansea,West Ham,1,4,A,7,7,0,0,19,28,40,85,0,8.300000000000002,22,24,39,75,2,13.700000000000003,9,9,8,32,1,25.0,12,8,9,44,1,37.5
2016-12-26,Watford,Crystal Palace,1,1,D,3,4,0,0,22,25,37,82,3,12.900000000000002,18,31,38,82,0,8.600000000000003,3,2,2,5,0,50.0,3,2,2,10,0,50.0
2016-12-27,Liverpool,Stoke,4,1,H,6,2,0,0,42,45,22,126,0,23.600000000000005,25,23,28,75,1,15.4,17,14,14,63,0,50.0,11,14,14,36,0,30.0
2016-12-28,Southampton,Tottenham,1,4,A,2,5,1,0,33,27,20,102,0,17.200000000000006,34,33,21,127,0,20.6,7,11,20,42,0,20.0,22,20,11,55,0,70.0
2016-12-30,Hull,Everton,2,2,D,4,7,0,0,13,14,41,70,2,5.400000000000002,29,26,24,97,1,14.100000000000001,8,10,16,26,0,25.0,14,16,10,44,1,50.0
2016-12-31,Burnley,Sunderland,4,1,H,6,3,0,0,24,18,28,59,0,12.700000000000003,18,21,33,64,3,10.8,4,4,5,17,0,25.0,7,5,4,25,0,50.0
2016-12-31,Chelsea,Stoke,4,2,H,7,2,0,0,48,40,13,111,0,29.600000000000012,24,23,31,74,1,13.900000000000002,20,16,6,81,0,60.0,8,6,16,33,1,20.0
2016-12-31,Leicester,West Ham,1,0,H,4,5,0,0,21,27,33,75,1,10.100000000000001,25,27,36,75,2,15.8,14,10,9,34,2,50.0,8,9,10,42,2,25.0
2016-12-31,Liverpool,Man City,1,0,H,1,2,0,0,42,47,23,127,0,24.800000000000004,41,42,23,113,3,22.40000000000001,15,19,17,72,1,40.0,12,17,19,42,2,30.0
2016-12-31,Man United,Middlesbrough,2,1,H,12,2,0,0,36,32,22,109,1,21.000000000000004,19,18,23,59,0,11.0,19,16,10,85,0,50.0,7,10,16,49,0,10.0
2016-12-31,Southampton,West Brom,1,2,A,1,3,1,0,30,24,22,97,1,15.800000000000002,25,25,24,61,0,13.8,13,7,8,42,2,30.0,13,8,7,33,1,30.0
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,16,26,43,83,0,7.700000000000002,22,25,35,74,1,12.300000000000002,1,4,5,8,0,0.0,4,5,4,8,0,50.0
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,41,45,21,99,1,22.100000000000005,19,32,38,83,0,8.700000000000003,20,17,6,58,1,75.0,2,6,17,21,1,0.0
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,23,26,36,82,3,12.600000000000001,36,35,20,127,0,21.5,1,2,6,5,1,0.0,10,6,2,31,0,75.0
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,30,28,23,98,1,14.3,27,23,23,96,2,13.9,15,12,11,38,0,40.0,12,11,12,48,0,30.0
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,40,40,22,112,3,20.60000000000001,26,22,29,61,0,14.700000000000003,8,13,8,38,0,40.0,5,8,13,23,0,20.0
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,18,18,24,55,0,10.0,21,25,32,71,1,11.3,12,11,9,36,0,42.857142857142854,6,9,11,32,0,14.285714285714285
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,15,19,37,59,3,9.700000000000001,44,47,22,119,0,25.400000000000002,6,6,15,27,1,10.0,21,15,6,67,0,60.0
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,27,26,24,60,0,15.500000000000002,14,16,41,72,2,5.600000000000002,7,5,9,38,0,14.285714285714285,10,9,5,38,0,28.57142857142857
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,22,24,35,74,2,14.5,39,32,20,119,1,22.3,7,11,18,31,0,10.0,19,18,11,66,2,50.0
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,24,27,34,76,1,14.900000000000002,43,45,19,104,1,23.300000000000004,0,1,7,10,0,0.0,9,7,1,14,0,100.0
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,16,30,39,83,0,7.800000000000002,13,22,45,82,0,6.400000000000001,7,8,10,25,0,14.285714285714285,10,10,8,33,1,28.57142857142857
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,24,24,33,73,1,12.900000000000002,23,25,36,77,3,11.700000000000001,6,3,3,8,0,66.66666666666666,3,3,3,9,1,33.33333333333333
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,39,38,19,127,0,23.200000000000006,50,43,14,111,0,30.10000000000001,8,13,21,60,1,10.0,17,21,13,55,1,40.0
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,23,22,31,61,0,13.300000000000002,24,19,25,94,2,12.8,3,2,5,6,0,33.33333333333333,6,5,2,21,0,66.66666666666666
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,13,17,44,72,2,5.100000000000002,25,29,34,82,2,14.100000000000001,0,1,6,4,0,0.0,3,6,1,10,0,100.0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,21,24,31,70,1,12.0,49,42,15,109,0,27.800000000000004,7,9,22,36,2,20.0,22,22,9,61,1,70.0
